2023-06-12 12:53:53,c4:5b:be:e4:fd:71,2023-06-12 12:53:56,23.25,24.0,23.75,24.25,22.5
2023-06-12 12:54:01,c4:5b:be:e4:fd:71,2023-06-12 12:54:04,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:54:08,c4:5b:be:e4:fd:71,2023-06-12 12:54:11,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:54:15,c4:5b:be:e4:fd:71,2023-06-12 12:54:18,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:54:23,c4:5b:be:e4:fd:71,2023-06-12 12:54:26,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:54:30,c4:5b:be:e4:fd:71,2023-06-12 12:54:33,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:54:37,c4:5b:be:e4:fd:71,2023-06-12 12:54:40,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:54:44,c4:5b:be:e4:fd:71,2023-06-12 12:54:48,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:54:52,c4:5b:be:e4:fd:71,2023-06-12 12:54:55,23.25,24.0,23.75,24.25,22.25
2023-06-12 12:54:59,c4:5b:be:e4:fd:71,2023-06-12 12:55:02,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:55:06,c4:5b:be:e4:fd:71,2023-06-12 12:55:10,23.5,24.0,23.75,24.25,22.5
2023-06-12 12:55:14,c4:5b:be:e4:fd:71,2023-06-12 12:55:17,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:55:21,c4:5b:be:e4:fd:71,2023-06-12 12:55:24,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:55:28,c4:5b:be:e4:fd:71,2023-06-12 12:55:32,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:55:36,c4:5b:be:e4:fd:71,2023-06-12 12:55:39,23.25,24.0,23.75,24.25,22.25
2023-06-12 12:55:43,c4:5b:be:e4:fd:71,2023-06-12 12:55:47,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:55:50,c4:5b:be:e4:fd:71,2023-06-12 12:55:54,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:55:57,c4:5b:be:e4:fd:71,2023-06-12 12:56:01,23.25,24.25,23.75,24.25,22.5
2023-06-12 12:56:05,c4:5b:be:e4:fd:71,2023-06-12 12:56:09,23.25,24.0,23.75,24.25,22.25
2023-06-12 12:56:12,c4:5b:be:e4:fd:71,2023-06-12 12:56:16,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:56:19,c4:5b:be:e4:fd:71,2023-06-12 12:56:23,23.5,24.25,23.75,24.25,22.25
2023-06-12 12:56:27,c4:5b:be:e4:fd:71,2023-06-12 12:56:31,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:56:34,c4:5b:be:e4:fd:71,2023-06-12 12:56:38,23.5,24.25,23.75,24.25,22.5
2023-06-12 12:56:41,c4:5b:be:e4:fd:71,2023-06-12 12:56:45,23.5,24.0,23.75,24.25,22.25
2023-06-12 12:56:49,c4:5b:be:e4:fd:71,2023-06-12 12:56:53,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:56:56,c4:5b:be:e4:fd:71,2023-06-12 12:57:00,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:57:03,c4:5b:be:e4:fd:71,2023-06-12 12:57:07,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:10,c4:5b:be:e4:fd:71,2023-06-12 12:57:15,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:18,c4:5b:be:e4:fd:71,2023-06-12 12:57:22,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:25,c4:5b:be:e4:fd:71,2023-06-12 12:57:29,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:32,c4:5b:be:e4:fd:71,2023-06-12 12:57:37,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:40,c4:5b:be:e4:fd:71,2023-06-12 12:57:44,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:57:47,c4:5b:be:e4:fd:71,2023-06-12 12:57:51,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:57:54,c4:5b:be:e4:fd:71,2023-06-12 12:57:59,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:58:02,c4:5b:be:e4:fd:71,2023-06-12 12:58:06,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:58:09,c4:5b:be:e4:fd:71,2023-06-12 12:58:13,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:58:16,c4:5b:be:e4:fd:71,2023-06-12 12:58:21,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:58:23,c4:5b:be:e4:fd:71,2023-06-12 12:58:28,23.5,24.25,23.5,24.25,22.25
2023-06-12 12:58:31,c4:5b:be:e4:fd:71,2023-06-12 12:58:35,23.25,24.0,23.5,24.25,22.25
2023-06-12 12:58:38,c4:5b:be:e4:fd:71,2023-06-12 12:58:43,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:58:45,c4:5b:be:e4:fd:71,2023-06-12 12:58:50,23.5,24.0,23.5,24.25,22.25
2023-06-12 12:58:53,c4:5b:be:e4:fd:71,2023-06-12 12:58:57,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:59:00,c4:5b:be:e4:fd:71,2023-06-12 12:59:05,23.25,24.0,23.5,24.25,22.0
2023-06-12 12:59:07,c4:5b:be:e4:fd:71,2023-06-12 12:59:12,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:59:15,c4:5b:be:e4:fd:71,2023-06-12 12:59:19,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:59:22,c4:5b:be:e4:fd:71,2023-06-12 12:59:27,23.25,24.25,23.75,24.25,22.25
2023-06-12 12:59:29,c4:5b:be:e4:fd:71,2023-06-12 12:59:34,23.25,24.25,23.5,24.0,22.25
2023-06-12 12:59:36,c4:5b:be:e4:fd:71,2023-06-12 12:59:42,23.25,24.0,23.5,24.25,22.0
2023-06-12 12:59:44,c4:5b:be:e4:fd:71,2023-06-12 12:59:49,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:59:51,c4:5b:be:e4:fd:71,2023-06-12 12:59:56,23.25,24.25,23.5,24.25,22.25
2023-06-12 12:59:58,c4:5b:be:e4:fd:71,2023-06-12 13:00:04,23.5,24.25,23.75,24.25,22.5
2023-06-12 13:00:06,c4:5b:be:e4:fd:71,2023-06-12 13:00:11,23.25,24.0,23.75,24.25,22.25
2023-06-12 13:00:13,c4:5b:be:e4:fd:71,2023-06-12 13:00:18,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:00:20,c4:5b:be:e4:fd:71,2023-06-12 13:00:26,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:00:28,c4:5b:be:e4:fd:71,2023-06-12 13:00:33,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:00:35,c4:5b:be:e4:fd:71,2023-06-12 13:00:40,23.5,24.0,23.75,24.25,22.25
